token	exchange	symbol	series	security_desc
27213	NSE_EQ	EIEL	EQ	ENVIRO INFRA ENGINEERS L
10074	NSE_EQ	EMAMIPAP	EQ	EMAMI PAPER MILLS LIMITED
24398	NSE_EQ	EMCURE	EQ	EMCURE PHARMACEUTICALS L
11530	NSE_EQ	EMIL	EQ	ELECTRONICS MART IND LTD
22717	NSE_EQ	ENTERO	EQ	ENTERO HEALTHCARE SOLU L
958	NSE_EQ	ESCORTS	EQ	ESCORTS KUBOTA LIMITED
759797	NSE_EQ	EUROPRATIK	EQ	EURO PRATIK SALES LIMITED
999	NSE_EQ	EUROTEXIND	EQ	EUROTEX INDUSTRIES LTD
11471	NSE_EQ	EXCELINDUS	EQ	EXCEL INDUSTRIES LTD
22947	NSE_EQ	EXICOM	EQ	EXICOM TELE SYSTEMS LTD
17486	NSE_EQ	EXPLEOSOL	EQ	EXPLEO SOLUTIONS LIMITED
5352	NSE_EQ	EXXARO	EQ	EXXARO TILES LIMITED
1008	NSE_EQ	FACT	EQ	FACT LTD
20372	NSE_EQ	FLAIR	EQ	FLAIR WRITING INDUST LTD
759368	NSE_EQ	FLEXIADD	EQ	DSPAMC - FLEXIADD
13750	NSE_EQ	FLUOROCHEM	EQ	GUJARAT FLUOROCHEM LTD
11573	NSE_EQ	FORCEMOT	EQ	FORCE MOTORS LIMITED
25800	NSE_EQ	GARUDA	EQ	GARUDA CONSTRUCT N ENG L
17	NSE_EQ	GATECHDVR	EQ	GACM TECHNOLOGIES LIMITED
8510	NSE_EQ	GATEWAY	EQ	GATEWAY DISTRIPARKS LTD
11905	NSE_EQ	GENUSPOWER	EQ	GENUS POWER INFRASTRU LTD
1156	NSE_EQ	GLFL	EQ	GUJARAT LEASE FINANCING L
1174	NSE_EQ	GNFC	EQ	GUJ NAR VAL FER & CHEM L
14687	NSE_EQ	GOACARBON	EQ	GOA CARBON LIMITED
23799	NSE_EQ	GODIGIT	EQ	GO DIGIT GENERAL INS LTD
16705	NSE_EQ	GOKUL	EQ	GOKUL REFOILS & SOLV LTD
25	NSE_EQ	ADANIENT	EQ	ADANI ENTERPRISES LIMITED
7862	NSE_EQ	GVPIL	EQ	GE POWER INDIA LIMITED
15083	NSE_EQ	ADANIPORTS	EQ	ADANI PORT & SEZ LTD
2004	NSE_EQ	AHLADA	EQ	AHLADA ENGINEERS LIMITED
9810	NSE_EQ	AETHER	EQ	AETHER INDUSTRIES LIMITED
757772	NSE_EQ	HDBFS	EQ	HDB FINANCIAL SERVICES L
4244	NSE_EQ	HDFCAMC	EQ	HDFC AMC LIMITED
1333	NSE_EQ	HDFCBANK	EQ	HDFC BANK LTD
14712	NSE_EQ	HGS	EQ	HINDUJA GLOBAL SOLS. LTD.
9668	NSE_EQ	HIKAL	EQ	HIKAL LIMITED
759103	NSE_EQ	HILINFRA	EQ	HIGHWAY INFRASTRUCTURE L
1394	NSE_EQ	HINDUNILVR	EQ	HINDUSTAN UNILEVER LTD.
14334	NSE_EQ	HSCL	EQ	HIMADRI SPECIALITY CHEM L
14203	NSE_EQ	HUBTOWN	EQ	HUBTOWN LIMITED
20825	NSE_EQ	HUDCO	EQ	HSG & URBAN DEV CORPN LTD
2562	NSE_EQ	HUHTAMAKI	EQ	HUHTAMAKI INDIA LIMITED
12809	NSE_EQ	HYBRIDFIN	EQ	HYBRID FINANCIAL SERVICE
25844	NSE_EQ	HYUNDAI	EQ	HYUNDAI MOTOR INDIA LTD
757801	NSE_EQ	IGCL	EQ	INDOGULF CROPSCIENCES LTD
12009	NSE_EQ	IMPAL	EQ	IND MOTOR PART & ACC LTD
757845	NSE_EQ	INDIQUBE	EQ	INDIQUBE SPACES LIMITED
25503	NSE_EQ	INDOUS	EQ	INDO US BIOTECH LTD
21062	NSE_EQ	INNOVACAP	EQ	INNOVA CAPTAB LIMITED
4934	NSE_EQ	IPL	EQ	INDIA PESTICIDES LIMITED
1270	NSE_EQ	AMBUJACEM	EQ	AMBUJA CEMENTS LTD
19084	NSE_EQ	ITBEES	EQ	NIP IND ETF IT
1660	NSE_EQ	ITC	EQ	ITC LTD
24067	NSE_EQ	IXIGO	EQ	LE TRAVENUES TECHNOLOGY L
5633	NSE_EQ	J&KBANK	EQ	J & K BANK LTD.
11655	NSE_EQ	JBMA	EQ	JBM AUTO LIMITED
4491	NSE_EQ	JCHAC	EQ	JOHNSON CONTROLS HITACHI
23056	NSE_EQ	JGCHEM	EQ	J.G.CHEMICALS LIMITED
23621	NSE_EQ	JNKINDIA	EQ	JNK INDIA LIMITED
16927	NSE_EQ	JOCIL	EQ	JOCIL LIMITED
3237	NSE_EQ	JTEKTINDIA	EQ	JTEKT INDIA LIMITED
13457	NSE_EQ	KAMDHENU	EQ	KAMDHENU LIMITED
13814	NSE_EQ	KAMOPAINTS	EQ	KAMDHENU VENTURES LIMITED
18967	NSE_EQ	KAPSTON	EQ	KAPSTON SERVICES LIMITED
1841	NSE_EQ	KCP	EQ	KCP LTD
4809	NSE_EQ	KCPSUGIND	EQ	KCP SUGAR IND CORP LTD.
14908	NSE_EQ	KDDL	EQ	KDDL LIMITED
778	NSE_EQ	KEEPLEARN	EQ	DSJ KEEP LEARNING LTD
16639	NSE_EQ	KIRIINDUS	EQ	KIRI INDUSTRIES LIMITED
28899	NSE_EQ	KITEX	EQ	KITEX GARMENTS LTD
15283	NSE_EQ	KNRCON	EQ	KNR CONSTRU LTD.
3009	NSE_EQ	KOHINOOR	EQ	KOHINOOR FOODS LIMITED
1919	NSE_EQ	KOPRAN	EQ	KOPRAN LTD
10407	NSE_EQ	KSHITIJPOL	EQ	KSHITIJ POLYLINE LIMITED
15840	NSE_EQ	LATTEYS	EQ	LATTEYS INDUSTRIES LTD
19234	NSE_EQ	LAURUSLABS	EQ	LAURUS LABS LIMITED
17801	NSE_EQ	LLOYDSENGG	EQ	LLOYDS ENGG WORK LIMITED
25807	NSE_EQ	LLOYDSENT	EQ	LLOYDS ENTERPRISES LTD
2088	NSE_EQ	MAHSEAMLES	EQ	MAHARASHTRA SEAMLESS LTD
24538	NSE_EQ	MAITHANALL	EQ	MAITHAN ALLOYS LTD
11817	NSE_EQ	MANGALAM	EQ	MANGALAM DRUG & CHEM LTD
13753	NSE_EQ	MANOMAY	EQ	MANOMAY TEX INDIA LTD
18727	NSE_EQ	MASKINVEST	EQ	MASK INVESTMENTS LIMITED
29482	NSE_EQ	MCLOUD	EQ	MAGELLANIC CLOUD LIMITED
31181	NSE_EQ	MCX	EQ	MULTI COMMODITY EXCHANGE
8153	NSE_EQ	MEGASTAR	EQ	MEGASTAR FOODS LIMITED
758748	NSE_EQ	MEIL	EQ	MANGAL ELECTRICAL IND L
6961	NSE_EQ	MENONBE	EQ	MENON BEARINGS LIMITED
9581	NSE_EQ	METROPOLIS	EQ	METROPOLIS HEALTHCARE LTD
24937	NSE_EQ	MFML	EQ	MAHALAXMI FABRIC MILLS LT
2142	NSE_EQ	MFSL	EQ	MAX FINANCIAL SERV LTD
17534	NSE_EQ	MGL	EQ	MAHANAGAR GAS LTD.
7886	NSE_EQ	MHLXMIRU	EQ	MAHALAXMI RUBTECH LIMITED
7169	NSE_EQ	MICEL	EQ	MIC ELECTRONICS LTD
30469	NSE_EQ	MID150	EQ	KOTAKMAMC - MID150
8506	NSE_EQ	MID150BEES	EQ	NIP IND ETF MIDCAP 150
24077	NSE_EQ	MID150CASE	EQ	ZERODHAAMC - MID150CASE
8077	NSE_EQ	MIDCAP	EQ	KOTAKMAMC - KOTAKMID50
8413	NSE_EQ	MIDCAPETF	EQ	MIRAEAMC - MAM150ETF
17152	NSE_EQ	MIDCAPIETF	EQ	ICICIPRAMC - ICICIM150
1134	NSE_EQ	APOLLO	EQ	APOLLO MICRO SYSTEMS LTD
3316	NSE_EQ	MODISONLTD	EQ	MODISON LIMITED
2241	NSE_EQ	MODTHREAD	EQ	MODERN THREADS INDIA LTD
759374	NSE_EQ	MOENERGY	EQ	MOTILALAMC - MOENERGY
757791	NSE_EQ	MOGOLD	EQ	MOTILALAMC - MOGOLD
1507	NSE_EQ	MOGSEC	EQ	MOTILALAMC - G5
10508	NSE_EQ	MOHEALTH	EQ	MOTILALAMC - MOHEALTH
20830	NSE_EQ	MOIL	EQ	MOIL LIMITED
757031	NSE_EQ	MOINFRA	EQ	MOTILALAMC - MOINFRA
5394	NSE_EQ	MOL	EQ	MEGHMANI ORGANICS LIMITED
157	NSE_EQ	APOLLOHOSP	EQ	APOLLO HOSPITALS ENTER. L
14361	NSE_EQ	APOLLOPIPE	EQ	APOLLO PIPES LIMITED
757817	NSE_EQ	MOMIDMTM	EQ	MOTILALAMC - MOMIDMTM
756900	NSE_EQ	MON50EQUAL	EQ	MOTILALAMC - MON50EQUAL
757167	NSE_EQ	MONEXT50	EQ	MOTILALAMC - MONEXT50
759381	NSE_EQ	MONEYBOXX	EQ	MONEYBOXX FINANCE LIMITED
759371	NSE_EQ	MONIFTY100	EQ	MOTILALAMC - MONIFTY100
19237	NSE_EQ	MONIFTY500	EQ	MOTILALAMC - MONIFTY500
757431	NSE_EQ	MOPSE	EQ	MOTILALAMC - MOPSE
758457	NSE_EQ	MOSILVER	EQ	MOTILALAMC - MOSILVER
23181	NSE_EQ	MOSMALL250	EQ	MOTILALAMC - MOSMALL250
4204	NSE_EQ	MOTHERSON	EQ	SAMVRDHNA MTHRSN INTL LTD
14947	NSE_EQ	MOTILALOFS	EQ	MOTILAL OSWAL FIN LTD
2313	NSE_EQ	MURUDCERA	EQ	MURUDESHWAR CERAMICS LTD
10415	NSE_EQ	MUTHOOTCAP	EQ	MUTHOOT CAP SERV LTD
23650	NSE_EQ	MUTHOOTFIN	EQ	MUTHOOT FINANCE LIMITED
757885	NSE_EQ	ANTHEM	EQ	ANTHEM BIOSCIENCES LTD
759169	NSE_EQ	MWL	EQ	MANGALAM WORLDWIDE LTD
13106	NSE_EQ	NAHARINDUS	EQ	NAHAR INDS ENT LTD
14445	NSE_EQ	NAHARPOLY	EQ	NAHAR POLY FILMS LIMITED
3918	NSE_EQ	NATCOPHARM	EQ	NATCO PHARMA LTD.
11065	NSE_EQ	NATHBIOGEN	EQ	NATH BIO-GENES (I) LTD
13751	NSE_EQ	NAUKRI	EQ	INFO EDGE (I) LTD
4014	NSE_EQ	NAVA	EQ	NAVA LIMITED
14672	NSE_EQ	NAVINFLUOR	EQ	NAVIN FLUORINE INT. LTD
9917	NSE_EQ	NEOGEN	EQ	NEOGEN CHEMICALS LIMITED
15409	NSE_EQ	NESCO	EQ	NESCO LTD.
29944	NSE_EQ	NIFTY100EW	EQ	KOTAKMAMC - NIFTY100EW
24231	NSE_EQ	OMINFRAL	EQ	OM INFRA LIMITED
471	NSE_EQ	OSWALGREEN	EQ	OSWAL GREENTECH LIMITED
756802	NSE_EQ	OSWALPUMPS	EQ	OSWAL PUMPS LIMITED
759342	NSE_EQ	PACEDIGITK	EQ	PACE DIGITEK LIMITED
14413	NSE_EQ	PAGEIND	EQ	PAGE INDUSTRIES LTD
25468	NSE_EQ	PAISALO	EQ	PAISALO DIGITAL LIMITED
17197	NSE_EQ	PAKKA	EQ	PAKKA LIMITED
757955	NSE_EQ	PASHUPATI	EQ	PASHUPATI COTSPIN LIMITED
6705	NSE_EQ	PAYTM	EQ	ONE 97 COMMUNICATIONS LTD
5264	NSE_EQ	PDSL	EQ	PDS LIMITED
2256	NSE_EQ	PENINLAND	EQ	PENINSULA LAND LIMITED
11351	NSE_EQ	PETRONET	EQ	PETRONET LNG LIMITED
14299	NSE_EQ	PFC	EQ	POWER FIN CORP LTD.
2643	NSE_EQ	PFIZER	EQ	PFIZER LTD
4973	NSE_EQ	PHARMABEES	EQ	NIPPONAMC - NETFPHARMA
757754	NSE_EQ	PICCADIL	EQ	PICCADILY AGRO INDUSTRI L
11445	NSE_EQ	PILANIINVS	EQ	PILANI INV & IND COR LTD
30835	NSE_EQ	PILITA	EQ	PIL ITALICA LIFESTYLE LTD
9087	NSE_EQ	PIXTRANS	EQ	PIX TRANSMISSIONS LIMITED
13920	NSE_EQ	PLASTIBLEN	EQ	PLASTIBLENDS INDIA LTD
22930	NSE_EQ	PLATIND	EQ	PLATINUM INDUSTRIES LTD
19458	NSE_EQ	PLAZACABLE	EQ	PLAZA WIRES LIMITED
8825	NSE_EQ	PRIVISCL	EQ	PRIVI SPECIALITY CHE LTD
23142	NSE_EQ	PVSL	EQ	POPULAR VEHICLES N SER L
15391	NSE_EQ	RACE	EQ	RACE ECO CHAIN LIMITED
27171	NSE_EQ	RACLGEAR	EQ	RACL GEARTECH LIMITED
10932	NSE_EQ	RADAAN	EQ	RADAAN MEDIAWORKS (I) LTD
18962	NSE_EQ	RAJRATAN	EQ	RAJRATAN GLOBAL WIRE LTD
2809	NSE_EQ	RAJSREESUG	EQ	RAJSHREE SUGAR & CHEMICAL
14403	NSE_EQ	RAJTV	EQ	RAJ TV NETWORK LTD
758551	NSE_EQ	RAYMONDREL	EQ	RAYMOND REALTY LIMITED
1494	NSE_EQ	RBA	EQ	RESTAURANT BRAND ASIA LTD
18391	NSE_EQ	RBLBANK	EQ	RBL BANK LIMITED
2885	NSE_EQ	RELIANCE	EQ	RELIANCE INDUSTRIES LTD
31163	NSE_EQ	RHIM	EQ	RHI MAGNESITA INDIA LTD
15157	NSE_EQ	RHL	EQ	ROBUST HOTELS LIMITED
2912	NSE_EQ	RIIL	EQ	RELIANCE INDUSTRIAL INFRA
1593	NSE_EQ	MGEL	EQ	MANGALAM GLOBAL ENT LTD
359	NSE_EQ	ROML	EQ	RAJ OIL MILLS LIMITED
19410	NSE_EQ	ROSSARI	EQ	ROSSARI BIOTECH LIMITED
24735	NSE_EQ	RPEL	EQ	RAGHAV PRODUCTIVITY ENH L
2268	NSE_EQ	MOTOGENFIN	EQ	MOTOR & GENERAL FINANCE L
757443	NSE_EQ	MOTOUR	EQ	MOTILALAMC - MOTOUR
4503	NSE_EQ	MPHASIS	EQ	MPHASIS LIMITED
25724	NSE_EQ	RUPA	EQ	RUPA & COMPANY LTD
24595	NSE_EQ	RUSHIL	EQ	RUSHIL DECOR LIMITED
12219	NSE_EQ	RUSTOMJEE	EQ	KEYSTONE REALTORS LIMITED
8175	NSE_EQ	SAGARDEEP	EQ	SAGARDEEP ALLOYS LIMITED
14900	NSE_EQ	SAHYADRI	EQ	SAHYADRI INDUSTRIES LTD
27303	NSE_EQ	SAMPANN	EQ	SAMPANN UTPADAN INDIA LTD
4184	NSE_EQ	SANGAMIND	EQ	SANGAM (INDIA) LTD
3045	NSE_EQ	SBIN	EQ	STATE BANK OF INDIA
24524	NSE_EQ	SBINEQWETF	EQ	SBIAMC - SBINEQWETF
24366	NSE_EQ	SBISILVER	EQ	SBIAMC - SBISILVER
1011	NSE_EQ	SCHAEFFLER	EQ	SCHAEFFLER INDIA LIMITED
1338	NSE_EQ	SDBL	EQ	SOM DIST & BREW LTD
758981	NSE_EQ	RNBDENIMS	EQ	R&B DENIMS LIMITED
9552	NSE_EQ	RVNL	EQ	RAIL VIKAS NIGAM LIMITED
5114	NSE_EQ	SGIL	EQ	SYNERGY GREEN IND. LTD
13367	NSE_EQ	SGL	EQ	STL GLOBAL LIMITED
4992	NSE_EQ	SHARDACROP	EQ	SHARDA CROPCHEM LTD.
10530	NSE_EQ	SHARDAMOTR	EQ	SHARDA MOTOR INDS LTD
17044	NSE_EQ	SHARIABEES	EQ	NIP IND ETF SHARIAH BEES
3103	NSE_EQ	SHREECEM	EQ	SHREE CEMENT LIMITED
759448	NSE_EQ	SHREEJISPG	EQ	SHREEJI SHIPPING GLOBAL L
4306	NSE_EQ	SHRIRAMFIN	EQ	SHRIRAM FINANCE LIMITED
7200	NSE_EQ	SHRIRAMPPS	EQ	SHRIRAM PROPERTIES LTD
6218	NSE_EQ	SIKKO	EQ	SIKKO INDUSTRIES LIMITED
7942	NSE_EQ	SILVERIETF	EQ	ICICIPRAMC - ICICISILVE
757455	NSE_EQ	SNXT30BEES	EQ	NIPPONAMC - SNXT30BEES
13826	NSE_EQ	SOBHA	EQ	SOBHA LIMITED
8266	NSE_EQ	SOFTTECH	EQ	SOFTTECH ENGINEERS LTD
3672	NSE_EQ	SOLARA	EQ	SOLARA ACTIVE PHA SCI LTD
13332	NSE_EQ	SOLARINDS	EQ	SOLAR INDUSTRIES (I) LTD
2107	NSE_EQ	STOVEKRAFT	EQ	STOVE KRAFT LIMITED
759934	NSE_EQ	STYL	EQ	SESHAASAI TECHNOLOGIES L
3327	NSE_EQ	SUDARSCHEM	EQ	SUDARSHAN CHEMICAL INDS L
17641	NSE_EQ	SUNTECK	EQ	SUNTECK REALTY LIMITED
13404	NSE_EQ	SUNTV	EQ	SUN TV NETWORK LIMITED
20616	NSE_EQ	SUPERHOUSE	EQ	SUPERHOUSE LIMITED
10700	NSE_EQ	SURANAT&P	EQ	SURANA TELECOM AND POW LT
11233	NSE_EQ	SUVEN	EQ	SUVEN LIFE SCIENCES LTD
2998	NSE_EQ	SUVIDHAA	EQ	SUVIDHAA INFOSERVE LTD
24851	NSE_EQ	SUYOG	EQ	SUYOG TELEMATICS LIMITED
3384	NSE_EQ	SWARAJENG	EQ	SWARAJ ENGINES LTD
3396	NSE_EQ	TAINWALCHM	EQ	TAINWALA CHEMICAL AND PLA
9354	NSE_EQ	TAJGVK	EQ	TAJ GVK HOTELS & RESORTS
20092	NSE_EQ	TASTYBITE	EQ	TASTY BITE EATABLES LTD
759265	NSE_EQ	TATACAP	EQ	TATA CAPITAL LIMITED
3411	NSE_EQ	TATAELXSI	EQ	TATA ELXSI LIMITED
21401	NSE_EQ	TATAGOLD	EQ	TATAAML-TATAGOLD
1621	NSE_EQ	TATAINVEST	EQ	TATA INVESTMENT CORP LTD
3456	NSE_EQ	TATAMOTORS	EQ	TATA MOTORS LIMITED
19223	NSE_EQ	TCIEXP	EQ	TCI EXPRESS LIMITED
14485	NSE_EQ	THEMISMED	EQ	THEMIS MEDICARE LTD.
31017	NSE_EQ	THOMASCOTT	EQ	THOMAS SCOTT (INDIA) LTD
17032	NSE_EQ	THYROCARE	EQ	THYROCARE TECH LTD
19196	NSE_EQ	TI	EQ	TILAKNAGAR INDUSTRIES LTD
19501	NSE_EQ	TICL	EQ	TWAMEV CONS AND INFRA LTD
25171	NSE_EQ	TOP10ADD	EQ	DSPAMC - TOP10ADD
757781	NSE_EQ	TOP15IETF	EQ	ICICIPRAMC - TOP15IETF
3518	NSE_EQ	TORNTPHARM	EQ	TORRENT PHARMACEUTICALS L
13786	NSE_EQ	TORNTPOWER	EQ	TORRENT POWER LTD
22423	NSE_EQ	TOTAL	EQ	TOTAL TRANSPORT SYS LTD
17795	NSE_EQ	TREL	EQ	TRANSINDIA REAL ESTATE L
1964	NSE_EQ	TRENT	EQ	TRENT LTD
9378	NSE_EQ	TRU	EQ	TRUCAP FINANCE LIMITED
759210	NSE_EQ	TRUALT	EQ	TRUALT BIOENERGY LIMITED
2183	NSE_EQ	TSFINV	EQ	TSF INVESTMENTS LIMITED
11369	NSE_EQ	TTKHLTCARE	EQ	TTK HEALTHCARE LIMITED
3546	NSE_EQ	TTKPRESTIG	EQ	TTK PRESTIGE LTD
14314	NSE_EQ	TTL	EQ	T T LIMITED
8954	NSE_EQ	TTML	EQ	TATA TELESERV(MAHARASTRA)
24809	NSE_EQ	UNIECOM	EQ	UNICOMMERCE ESOLUTIONS L
11293	NSE_EQ	UNIENTER	EQ	UNIPHOS ENTERPRISES LTD
10447	NSE_EQ	UNITDSPR	EQ	UNITED SPIRITS LIMITED
3594	NSE_EQ	UNITECH	EQ	UNITECH LTD
17999	NSE_EQ	UNITEDTEA	EQ	UNITED NILGIRI TEA LTD
759084	NSE_EQ	URBANCO	EQ	URBAN COMPANY LIMITED
5585	NSE_EQ	VIJAYA	EQ	VIJAYA DIAGNOSTIC CEN LTD
13577	NSE_EQ	VOLTAMP	EQ	VOLTAMP TRANSFORMERS LTD
25907	NSE_EQ	WAAREEENER	EQ	WAAREE ENERGIES LIMITED
14063	NSE_EQ	WANBURY	EQ	WANBURY LIMITED
3772	NSE_EQ	WILLAMAGOR	EQ	WILLIAMSON MAGOR
22277	NSE_EQ	WORTHPERI	EQ	WORTH PERIPHERALS LIMITED
14828	NSE_EQ	WSI	EQ	W.S.INDUSTRIES (I) LTD.
3799	NSE_EQ	WSTCSTPAPR	EQ	WEST COAST PAPER MILLS LT
13536	NSE_EQ	VIDHIING	EQ	VIDHI SPCLTY F INGRDNTS L
17738	NSE_EQ	YATHARTH	EQ	YATHARTH HOSP & TRA C S L
18760	NSE_EQ	YATRA	EQ	YATRA ONLINE LIMITED
26078	NSE_EQ	NIFTYGS813YR	EQ	NIFTY GS 8 13Yr
26079	NSE_EQ	NIFTYGS10YR	EQ	NIFTY GS 10Yr
26080	NSE_EQ	NIFGS10YRCLN	EQ	NIFTY 10 Year Benchmark G Sec Clean Price
26092	NSE_EQ	NIFTYSCAP250	EQ	NIFTY SMLCAP 250
26095	NSE_EQ	NIFTYFINS2550	EQ	NIFTY FINSRV25 50
26088	NSE_EQ	NIFTY100LV30	EQ	NIFTY100 LOWVOL30
26097	NSE_EQ	NIFTY200MTM30	EQ	NIFTY200MOMENTM30
26099	NSE_EQ	NIFTYCONDUR	EQ	NIFTY CONSR DURBL
26100	NSE_EQ	NIFTYHELCARE	EQ	NIFTY HEALTHCARE
26101	NSE_EQ	NIFTYLMID250	EQ	NIFTY LARGEMID250
26103	NSE_EQ	NIFTYOIL&GAS	EQ	NIFTY OIL & GAS
26041	NSE_EQ	NIFTYCPSE	EQ	NIFTY CPSE
26074	NSE_EQ	MIDCPNIFTY	EQ	NIFTY MID SELECT
26068	NSE_EQ	GROWTH	EQ	NIFTY Growth Sectors 15
26070	NSE_EQ	VALUE20	EQ	NIFTY50 Value 20
26075	NSE_EQ	NIFTYMIDLQ15	EQ	NIFTY Midcap Liquid 1
26089	NSE_EQ	NIFTYALPHA50	EQ	NIFTY Alpha 50
26108	NSE_EQ	NIFTYTATA25	EQ	NIFTY Tata Group 25
26087	NSE_EQ	NIFTY100EQL	EQ	NIFTY 100 Equal Weight
26106	NSE_EQ	NFTY150M50	EQ	NIFTY MIDCAP150 MOMENTUM 50
26107	NSE_EQ	NFTY200A30	EQ	NIFTY200 Alpha 30
26096	NSE_EQ	NIFTYALOWVOL	EQ	NIFTY Alpha Low-Volatility 30
26098	NSE_EQ	NIFTY100ESGSL	EQ	NIFTY100 ESG Sector Leaders
26105	NSE_EQ	NIFTYMIC250	EQ	NIFTY MICROCAP 250
26109	NSE_EQ	NIFTYMLTMFG	EQ	NIFTY500 Multicap India Manufacturing 50-30-20
26110	NSE_EQ	NIFTYMLTINF	EQ	NIFTY500 Multicap Infrastructure 50-30-20
26111	NSE_EQ	NIFTYMSHLTH	EQ	NIFTY MidSmall Healthcare
26094	NSE_EQ	NIFTY200QT30	EQ	NIFTY200 Quality 30
26102	NSE_EQ	NIFTY500MTCAP	EQ	NIFTY500 MULTICAP
26016	NSE_EQ	BEESNAV	EQ	HangSeng BeES-NAV
26022	NSE_EQ	SHARIAH	EQ	NIFTY Shariah
26042	NSE_EQ	DIVPOINT	EQ	NIFTY50 Dividend Points
26045	NSE_EQ	DIVOPPS	EQ	NIFTY Div Opps 50
26067	NSE_EQ	NIFTYLIQ15	EQ	NIFTY100 Liquid 15
26071	NSE_EQ	NIFTYPR1X	EQ	NIFTY50 PR 1x Inverse
26072	NSE_EQ	NIFTYPR2X	EQ	NIFTY50 PR 2x Leverage
26073	NSE_EQ	NIFTYTR1X	EQ	NIFTY50 TR 1x Inverse
26077	NSE_EQ	NIFTYQTY30	EQ	NIFTY Quality 30
26008	NSE_EQ	NIFTYIT	EQ	NIFTY IT
26020	NSE_EQ	NIFTYPSUBANK	EQ	NIFTY PSU BANK
26037	NSE_EQ	FINNIFTY	EQ	NIFTY FIN SERVICE
26018	NSE_EQ	PHARMA	EQ	NIFTY PHARMA
26002	NSE_EQ	FMCG	EQ	NIFTY FMCG
26021	NSE_EQ	REALTY	EQ	NIFTY REALTY
26085	NSE_EQ	MEDIA	EQ	NIFTY MEDIA
26026	NSE_EQ	ENEGRY	EQ	NIFTY ENERGY
26076	NSE_EQ	NIFTYPVTBANK	EQ	NIFTY PRIVATE BANK
26019	NSE_EQ	INFRA	EQ	NIFTY INFRA
4957	NSE_EQ	GANGAFORGE	EQ	GANGA FORGING LIMITED
6973	NSE_EQ	DMCC	EQ	DMCC SPECIALITY CHEMICALS
22440	NSE_EQ	UTIBANKETF	EQ	UTIAMC - UTIBANKETF
21478	NSE_EQ	UTINEXT50	EQ	UTIAMC - UTINEXT50
10511	NSE_EQ	UTINIFTETF	EQ	UTIAMC - UTINIFTETF
13430	NSE_EQ	KELLTONTEC	EQ	KELLTON TECH SOL LTD
23407	NSE_EQ	LIQUIDADD	EQ	DSPAMC - LIQUIDADD
14584	NSE_EQ	PSUBNKIETF	EQ	ICICIPRAMC - PSUBANKICI
16192	NSE_EQ	PAVNAIND	EQ	PAVNA INDUSTRIES LIMITED
25178	NSE_EQ	TDPOWERSYS	EQ	TD POWER SYSTEMS LTD.
26004	NSE_EQ	MNC	EQ	NIFTY MNC
20956	NSE_EQ	SUNCLAY	EQ	SUNDARAM CLAYTON LIMITED
3908	NSE_EQ	PREMIERPOL	EQ	PREMIER POLYFILM LTD
25512	NSE_EQ	FLEXITUFF	EQ	FLEXITUFF VENTURES INT L
1289	NSE_EQ	GFLLIMITED	EQ	GFL LIMITED
5194	NSE_EQ	ANTGRAPHIC	EQ	ANTARCTICA LTD
4481	NSE_EQ	AARTIDRUGS	EQ	AARTI DRUGS LTD.
7	NSE_EQ	AARTIIND	EQ	AARTI INDUSTRIES LTD
19233	NSE_EQ	AARTISURF	EQ	AARTI SURFACTANTS LIMITED
19073	NSE_EQ	AARVI	EQ	AARVI ENCON LIMITED
5385	NSE_EQ	AAVAS	EQ	AAVAS FINANCIERS LIMITED
13	NSE_EQ	ABB	EQ	ABB INDIA LIMITED
17903	NSE_EQ	ABBOTINDIA	EQ	ABBOTT INDIA LIMITED
13868	NSE_EQ	AARTIPHARM	EQ	AARTI PHARMALABS LIMITED
17307	NSE_EQ	AJMERA	EQ	AJMERA REALTY & INF I LTD
13510	NSE_EQ	AKASH	EQ	AKASH INFRA-PROJECTS LTD
8124	NSE_EQ	AJANTPHARM	EQ	AJANTA PHARMA LIMITED
1185	NSE_EQ	AMBER	EQ	AMBER ENTERPRISES (I) LTD
15234	NSE_EQ	AMBIKCO	EQ	AMBIKA COTTON MILL LTD.
14398	NSE_EQ	AMDIND	EQ	AMD INDUSTRIES LIMITED
5435	NSE_EQ	APTUS	EQ	APTUS VALUE HSG FIN I LTD
10755	NSE_EQ	APTECHT	EQ	APTECH LIMITED
163	NSE_EQ	APOLLOTYRE	EQ	APOLLO TYRES LTD
4037	NSE_EQ	AUSOMENT	EQ	AUSOM ENTERPRISE LIMITED
278	NSE_EQ	AUTOAXLES	EQ	AUTOMOTIVE AXLES LIMITED
7880	NSE_EQ	AUTOBEES	EQ	NIPPONAMC - NETFAUTO
16675	NSE_EQ	BAJAJFINSV	EQ	BAJAJ FINSERV LTD.
6863	NSE_EQ	BAJAJHCARE	EQ	BAJAJ HEALTHCARE LIMITED
380	NSE_EQ	BBTC	EQ	BOMBAY BURMAH TRADING COR
12153	NSE_EQ	BBTCL	EQ	B&B TRIPLEWALL CONT LTD
8833	NSE_EQ	BCG	EQ	BRIGHTCOM GROUP LIMITED
2513	NSE_EQ	BCLIND	EQ	BCL INDUSTRIES LIMITED
422	NSE_EQ	BHARATFORG	EQ	BHARAT FORGE LTD
438	NSE_EQ	BHEL	EQ	BHEL
18431	NSE_EQ	BIGBLOC	EQ	BIGBLOC CONSTRUCTION LTD
